species,breed,heartRate,respiration,temperature,anomaly_class
cat,Persian,158.3,29.3,39.1,0
dog,Labrador,61.2,28.6,38.5,0
cat,Maine Coon,197.7,33.7,39.1,0
cat,Siamese,187.6,31.0,38.7,0
cat,Maine Coon,167.3,22.9,39.1,0
dog,Poodle,82.0,22.4,38.5,0
cat,Bengal,157.2,16.7,38.2,0
cat,Siamese,210.2,26.3,39.0,0
dog,German Shepherd,77.4,17.1,38.3,0
dog,German Shepherd,77.1,16.6,38.3,0
cat,Sphynx,199.1,19.5,39.1,0
cat,Maine Coon,151.9,36.7,38.2,0
dog,Siberian Husky,99.1,12.0,37.5,0
cat,Sphynx,213.0,23.9,38.9,0
dog,Labrador,96.4,22.7,37.6,0
dog,Labrador,73.9,24.4,38.7,0
dog,Bulldog,61.6,17.8,38.7,0
cat,Persian,369.4,23.0,38.4,1
dog,Poodle,87.3,13.3,38.5,0
cat,Siamese,193.3,20.8,38.3,0
dog,Poodle,75.2,28.3,37.9,0
cat,Siamese,146.3,33.0,38.8,0
cat,Persian,217.6,21.8,38.9,0
cat,Bengal,163.4,24.6,38.6,0
dog,German Shepherd,97.5,24.7,38.2,0
cat,Bengal,138.7,26.5,38.5,0
cat,Sphynx,126.3,38.7,38.9,0
cat,Persian,145.2,26.3,38.6,0
cat,Bengal,175.6,31.2,39.0,0
dog,German Shepherd,95.5,14.0,38.6,0
dog,Beagle,69.8,24.6,38.1,0
dog,Bulldog,90.3,21.3,37.7,0
dog,German Shepherd,63.4,23.7,37.9,0
cat,Maine Coon,209.0,25.5,38.9,0
dog,Siberian Husky,95.3,20.7,38.6,0
cat,Siamese,129.0,21.6,38.3,0
cat,Persian,158.0,37.2,38.3,0
cat,Persian,167.5,33.7,38.0,0
dog,Poodle,67.4,29.4,38.7,0
cat,Sphynx,120.4,29.3,39.1,0
cat,Persian,154.8,23.1,38.6,0
dog,German Shepherd,83.7,25.4,38.7,0
dog,Beagle,92.1,12.4,37.7,0
dog,Labrador,98.0,18.9,37.8,0
cat,Bengal,173.4,35.8,39.2,0
cat,Persian,163.4,19.0,39.1,0
dog,Poodle,64.2,26.7,37.9,0
dog,German Shepherd,83.0,26.4,38.3,0
cat,Siamese,128.7,26.0,38.5,0
dog,Poodle,81.6,11.0,37.6,0
dog,Bulldog,63.1,28.2,38.0,0
cat,Bengal,173.3,29.9,38.1,0
cat,Bengal,153.3,33.4,38.7,0
dog,German Shepherd,60.9,28.9,38.5,0
dog,Siberian Husky,78.4,83.9,38.1,2
cat,Maine Coon,216.0,27.0,38.7,0
cat,Bengal,138.2,114.4,38.6,2
dog,Siberian Husky,68.8,23.5,38.6,0
dog,Siberian Husky,74.2,13.0,38.4,0
cat,Persian,201.6,30.8,39.1,0
cat,Bengal,149.8,38.8,38.2,0
cat,Bengal,193.6,28.3,38.9,0
dog,German Shepherd,79.5,24.0,38.3,0
dog,Bulldog,65.0,28.1,38.8,0
cat,Siamese,148.4,33.6,38.1,0
dog,Poodle,96.4,19.3,37.7,0
cat,Sphynx,212.0,24.7,38.4,0
cat,Sphynx,147.4,39.7,39.0,0
cat,Bengal,158.5,24.6,38.0,0
dog,Beagle,83.2,22.9,38.5,0
cat,Maine Coon,127.0,36.6,38.9,0
dog,German Shepherd,93.7,20.0,39.0,0
cat,Sphynx,166.6,32.8,38.9,0
dog,Siberian Husky,78.8,11.0,38.8,0
cat,Sphynx,133.7,38.5,39.1,0
cat,Sphynx,134.8,20.5,39.1,0
cat,Sphynx,137.4,24.5,38.5,0
dog,Labrador,74.5,17.2,38.3,0
cat,Sphynx,216.4,19.5,39.2,0
cat,Siamese,142.3,19.1,38.5,0
cat,Sphynx,192.7,39.8,38.8,0
dog,Bulldog,61.6,18.4,39.0,0
dog,Siberian Husky,78.5,19.7,38.9,0
dog,Beagle,67.4,14.0,38.1,0
cat,Bengal,167.9,23.2,38.6,0
cat,Persian,182.2,23.8,38.5,0
cat,Persian,219.7,35.3,39.0,0
cat,Persian,127.4,28.0,38.6,0
cat,Persian,199.2,39.8,39.2,0
dog,Beagle,85.8,11.0,38.0,0
dog,Bulldog,74.0,17.5,38.4,0
cat,Sphynx,121.9,31.7,38.5,0
cat,Siamese,183.2,23.6,38.3,0
cat,Maine Coon,150.2,21.7,38.7,0
cat,Persian,141.6,33.0,39.1,0
cat,Bengal,203.0,17.7,38.9,0
cat,Bengal,167.7,39.8,38.7,0
dog,Bulldog,64.8,14.5,38.3,0
cat,Maine Coon,174.6,36.2,38.2,0
dog,Beagle,78.2,26.9,37.6,0
cat,Bengal,206.4,30.6,38.0,0
dog,Bulldog,79.9,26.2,38.2,0
cat,Sphynx,217.3,19.6,38.9,0
dog,Beagle,135.5,22.2,37.6,1
dog,Poodle,78.8,17.4,37.7,0
cat,Maine Coon,185.7,33.9,38.5,0
cat,Persian,173.8,32.1,38.1,0
cat,Sphynx,154.7,37.6,38.4,0
cat,Bengal,161.6,18.4,39.1,0
cat,Persian,205.4,34.1,38.6,0
cat,Maine Coon,176.9,34.6,39.0,0
cat,Sphynx,200.5,20.2,38.6,0
cat,Maine Coon,139.5,30.0,38.7,0
dog,Bulldog,90.4,29.4,38.2,0
cat,Bengal,134.1,33.4,38.7,0
cat,Persian,210.5,28.5,39.2,0
dog,Labrador,80.4,22.6,38.0,0
cat,Maine Coon,141.0,20.1,38.8,0
dog,Labrador,77.2,13.4,37.6,0
cat,Maine Coon,212.1,37.2,38.1,0
dog,Bulldog,83.4,14.2,37.6,0
dog,Bulldog,66.6,12.6,38.6,0
dog,Labrador,78.2,21.1,38.1,0
dog,Bulldog,76.9,11.7,38.4,0
cat,Maine Coon,137.5,31.9,38.6,0
dog,German Shepherd,75.7,25.0,37.7,0
cat,Maine Coon,218.0,25.1,38.0,0
cat,Maine Coon,124.0,21.7,38.4,0
dog,German Shepherd,85.4,16.1,39.0,0
cat,Siamese,168.7,35.3,38.8,0
dog,Beagle,93.6,23.4,38.5,0
cat,Persian,207.9,26.7,39.1,0
dog,German Shepherd,89.6,11.7,38.5,0
cat,Bengal,159.4,27.6,38.9,0
cat,Siamese,120.7,20.4,38.4,0
cat,Maine Coon,147.7,20.9,38.4,0
dog,Labrador,95.4,23.5,38.0,0
dog,Labrador,92.9,10.0,38.0,0
dog,German Shepherd,90.5,29.5,37.6,0
dog,Beagle,85.7,22.0,38.5,0
cat,Maine Coon,126.9,28.6,38.7,0
cat,Bengal,186.7,39.0,38.8,0
dog,German Shepherd,95.2,19.8,38.4,0
dog,Siberian Husky,74.6,19.8,38.8,0
dog,Beagle,71.8,20.6,38.5,0
cat,Maine Coon,181.1,18.8,38.6,0
cat,Maine Coon,196.0,39.5,38.5,0
cat,Bengal,214.6,28.2,39.1,0
dog,Labrador,67.4,20.0,37.9,0
dog,Siberian Husky,69.6,14.7,37.6,0
cat,Sphynx,186.1,22.4,38.2,0
dog,Siberian Husky,93.1,15.2,38.5,0
dog,Poodle,81.3,19.6,38.6,0
cat,Maine Coon,137.1,29.5,38.7,0
cat,Siamese,198.6,21.4,38.9,0
cat,Sphynx,138.1,38.8,38.1,0
cat,Siamese,163.2,39.3,38.2,0
dog,Bulldog,71.2,17.0,38.7,0
cat,Siamese,160.6,35.4,38.7,0
dog,German Shepherd,75.1,22.1,37.6,0
cat,Siamese,212.7,20.8,38.3,0
cat,Maine Coon,208.1,31.4,38.5,0
cat,Maine Coon,164.1,36.3,39.1,0
cat,Bengal,174.6,32.8,39.2,0
cat,Bengal,161.1,25.3,41.0,3
cat,Siamese,211.6,38.9,39.1,0
dog,Beagle,85.3,21.9,38.0,0
cat,Bengal,153.8,31.0,39.0,0
cat,Maine Coon,165.5,27.1,38.5,0
dog,Beagle,91.5,12.3,38.0,0
cat,Maine Coon,175.3,39.1,38.2,0
dog,German Shepherd,77.5,23.4,38.0,0
cat,Maine Coon,158.6,38.6,39.1,0
dog,Poodle,84.9,12.6,37.9,0
dog,German Shepherd,83.4,29.4,38.1,0
cat,Siamese,192.4,18.0,38.7,0
dog,Bulldog,89.6,23.7,38.7,0
dog,German Shepherd,95.4,16.9,38.2,0
cat,Persian,199.2,18.0,38.7,0
dog,German Shepherd,92.8,27.6,38.3,0
cat,Siamese,188.2,30.8,38.6,0
dog,Beagle,85.2,17.2,38.1,0
cat,Maine Coon,219.3,25.6,38.2,0
dog,German Shepherd,90.5,17.7,38.9,0
cat,Bengal,193.1,27.0,38.1,0
cat,Siamese,123.2,18.1,39.0,0
cat,Maine Coon,171.6,35.0,38.5,0
cat,Bengal,211.5,22.6,38.5,0
cat,Maine Coon,188.4,35.1,38.2,0
cat,Sphynx,175.2,35.0,38.3,0
cat,Maine Coon,169.3,26.8,38.6,0
cat,Bengal,184.2,39.3,38.2,0
cat,Maine Coon,218.7,37.9,38.9,0
dog,German Shepherd,65.9,11.5,38.7,0
cat,Sphynx,188.4,21.5,38.5,0
cat,Maine Coon,139.1,19.7,38.7,0
cat,Persian,210.1,37.0,38.1,0
dog,Siberian Husky,78.0,28.2,37.9,0
dog,Labrador,80.2,20.9,37.9,0
cat,Persian,133.0,32.7,39.1,0
dog,Labrador,78.6,27.5,37.8,0
cat,Maine Coon,201.1,32.4,38.6,0
cat,Maine Coon,120.6,16.7,38.7,0
dog,Poodle,60.8,29.2,38.2,0
dog,Siberian Husky,84.0,20.6,37.5,0
cat,Maine Coon,152.1,26.2,38.4,0
cat,Maine Coon,121.9,39.2,38.2,0
cat,Bengal,205.3,31.2,38.3,0
cat,Bengal,214.7,38.1,38.8,0
cat,Bengal,190.2,26.4,38.5,0
dog,Siberian Husky,61.5,17.2,37.5,0
dog,Poodle,95.7,27.7,38.5,0
dog,Siberian Husky,77.7,23.4,38.0,0
dog,German Shepherd,72.7,25.0,38.1,0
cat,Bengal,210.9,31.6,38.1,0
cat,Maine Coon,207.8,23.2,39.0,0
dog,Labrador,74.8,25.0,38.8,0
dog,Bulldog,83.6,20.4,38.6,0
dog,Poodle,66.5,14.8,38.3,0
dog,Bulldog,84.1,20.9,38.4,0
cat,Maine Coon,165.0,20.1,38.4,0
dog,German Shepherd,82.8,25.1,37.7,0
dog,Bulldog,68.6,18.5,38.9,0
dog,Siberian Husky,85.6,25.7,40.4,3
cat,Bengal,158.1,24.5,38.1,0
cat,Bengal,130.8,26.4,38.3,0
dog,Labrador,87.9,20.1,37.5,0
dog,Poodle,68.7,20.8,39.0,0
dog,Poodle,98.3,17.4,40.6,3
dog,Siberian Husky,77.9,46.0,37.8,2
cat,Siamese,150.9,17.4,38.3,0
dog,Labrador,66.2,20.9,37.6,0
dog,Siberian Husky,84.1,26.5,39.0,0
cat,Siamese,181.1,28.5,38.0,0
dog,German Shepherd,91.2,17.8,38.4,0
dog,German Shepherd,95.0,11.7,38.9,0
dog,Bulldog,79.7,19.4,38.2,0
dog,Bulldog,75.9,16.2,38.2,0
dog,Beagle,67.1,20.3,38.7,0
dog,Beagle,91.2,30.0,37.8,0
cat,Maine Coon,214.7,36.9,38.3,0
dog,Bulldog,61.7,21.5,38.8,0
cat,Sphynx,156.0,24.7,38.3,0
cat,Bengal,179.2,32.4,39.2,0
dog,Bulldog,69.1,14.5,37.5,0
cat,Maine Coon,160.4,21.4,38.0,0
dog,Siberian Husky,99.2,22.1,38.0,0
dog,Beagle,93.9,10.2,38.1,0
dog,German Shepherd,77.2,14.0,38.2,0
dog,Bulldog,61.3,12.4,38.1,0
dog,Poodle,64.0,14.2,38.9,0
cat,Maine Coon,142.5,28.8,38.8,0
cat,Siamese,192.0,35.5,38.2,0
cat,Persian,196.1,114.8,39.1,2
dog,German Shepherd,66.3,23.9,38.7,0
cat,Bengal,165.2,19.1,39.0,0
cat,Persian,173.5,37.3,38.6,0
dog,German Shepherd,79.0,13.9,37.8,0
cat,Bengal,192.6,23.8,38.8,0
cat,Bengal,195.1,20.9,38.8,0
dog,Labrador,99.2,11.4,38.3,0
dog,Bulldog,89.9,14.2,38.3,0
dog,Siberian Husky,71.0,18.9,37.6,0
cat,Maine Coon,159.6,31.7,39.0,0
dog,Siberian Husky,66.9,17.6,38.9,0
dog,German Shepherd,195.5,18.1,38.0,1
dog,German Shepherd,89.3,21.0,37.7,0
dog,Bulldog,74.3,23.1,37.9,0
cat,Persian,177.3,39.7,38.1,0
dog,Beagle,76.1,18.0,37.8,0
dog,Siberian Husky,72.4,19.2,38.5,0
cat,Maine Coon,218.9,32.2,38.9,0
dog,Siberian Husky,63.4,24.0,37.6,0
cat,Bengal,210.9,37.4,38.6,0
dog,German Shepherd,68.9,10.7,38.1,0
dog,Labrador,81.3,12.9,37.5,0
dog,Labrador,80.2,29.0,38.7,0
cat,Bengal,193.8,34.6,39.7,3
dog,Poodle,63.2,17.1,38.9,0
dog,Siberian Husky,75.9,25.4,37.6,0
cat,Persian,190.4,33.8,38.8,0
dog,Bulldog,63.8,29.0,39.0,0
cat,Maine Coon,185.4,30.6,38.6,0
dog,Poodle,71.2,24.6,37.9,0
dog,Poodle,94.0,27.3,38.6,0
cat,Persian,171.6,37.8,38.1,0
cat,Bengal,157.0,20.2,38.1,0
cat,Siamese,151.5,18.3,38.2,0
dog,Beagle,99.2,14.3,37.6,0
dog,Poodle,94.3,26.4,38.3,0
dog,Bulldog,99.4,18.2,38.8,0
dog,Bulldog,94.5,15.3,38.4,0
dog,Beagle,93.0,11.1,38.2,0
cat,Persian,189.6,36.8,38.3,0
cat,Persian,124.4,34.0,38.1,0
dog,Labrador,64.0,10.7,38.3,0
cat,Bengal,151.6,35.9,38.7,0
cat,Maine Coon,184.8,23.0,39.0,0
cat,Sphynx,165.0,29.2,39.1,0
cat,Maine Coon,161.0,27.8,39.0,0
cat,Maine Coon,201.1,18.6,38.1,0
cat,Maine Coon,125.3,29.2,38.4,0
cat,Bengal,127.1,29.4,38.3,0
cat,Sphynx,212.1,22.0,38.4,0
cat,Bengal,209.4,26.4,38.7,0
cat,Bengal,191.9,27.0,38.5,0
cat,Persian,204.6,21.0,38.9,0
dog,Labrador,91.7,25.7,37.9,0
cat,Sphynx,199.7,36.7,39.0,0
cat,Sphynx,161.7,32.8,38.9,0
cat,Sphynx,178.3,39.6,38.1,0
cat,Maine Coon,179.6,22.0,38.4,0
dog,Labrador,86.6,21.1,38.0,0
dog,Siberian Husky,92.2,12.6,38.6,0
cat,Siamese,158.1,24.5,38.4,0
cat,Maine Coon,163.3,39.1,38.5,0
cat,Sphynx,156.5,38.9,38.5,0
cat,Siamese,196.9,39.2,38.4,0
dog,Bulldog,89.7,18.3,38.2,0
dog,Bulldog,64.4,27.4,37.9,0
dog,Bulldog,82.7,13.0,38.2,0
dog,Beagle,70.0,11.5,38.5,0
cat,Sphynx,210.3,28.3,39.1,0
dog,Siberian Husky,61.7,14.1,38.9,0
dog,Beagle,85.2,27.3,37.7,0
dog,Poodle,83.2,10.3,38.0,0
dog,Siberian Husky,85.3,14.8,37.6,0
dog,Poodle,64.8,16.6,38.7,0
dog,Poodle,66.5,24.7,37.8,0
cat,Sphynx,133.8,32.1,39.2,0
dog,Labrador,81.4,20.8,38.1,0
dog,Siberian Husky,91.0,29.4,38.2,0
cat,Sphynx,202.0,38.2,38.5,0
dog,Labrador,79.5,14.1,38.4,0
dog,Beagle,86.9,27.8,38.7,0
cat,Persian,120.9,16.9,38.7,0
cat,Bengal,216.6,19.7,38.9,0
cat,Persian,177.8,22.2,38.4,0
cat,Persian,141.1,22.8,38.6,0
cat,Bengal,210.8,35.5,39.2,0
cat,Bengal,176.6,38.1,38.3,0
dog,Poodle,91.2,15.8,37.9,0
dog,German Shepherd,68.9,30.0,37.8,0
dog,Labrador,64.4,14.9,37.9,0
dog,Beagle,67.1,14.4,37.8,0
dog,Poodle,99.1,25.9,38.5,0
cat,Bengal,149.0,35.0,38.7,0
cat,Maine Coon,185.4,30.9,38.8,0
cat,Persian,163.4,32.2,38.5,0
dog,Poodle,77.7,11.4,38.1,0
cat,Bengal,124.0,34.1,38.5,0
cat,Maine Coon,192.2,34.6,38.2,0
cat,Maine Coon,200.6,16.8,38.7,0
dog,Poodle,99.9,12.7,38.5,0
dog,Beagle,65.9,27.1,38.5,0
dog,Poodle,91.8,14.0,38.9,0
cat,Persian,202.7,22.8,38.5,0
cat,Maine Coon,174.6,25.9,38.1,0
cat,Sphynx,185.2,28.2,38.2,0
dog,Labrador,99.4,10.6,39.0,0
cat,Maine Coon,201.2,29.8,38.2,0
dog,Poodle,70.1,16.6,37.9,0
cat,Bengal,173.8,33.3,38.3,0
dog,Poodle,95.5,25.6,38.5,0
dog,Beagle,80.6,13.4,38.5,0
dog,Siberian Husky,91.8,10.7,38.4,0
dog,German Shepherd,60.8,24.7,38.2,0
cat,Siamese,199.3,30.4,38.1,0
cat,Maine Coon,145.9,18.5,38.5,0
cat,Siamese,180.5,25.4,38.1,0
cat,Bengal,185.5,37.1,38.3,0
dog,Bulldog,88.5,23.3,38.9,0
cat,Bengal,215.1,19.6,39.2,0
dog,Labrador,97.8,10.8,38.6,0
dog,Beagle,78.6,11.2,38.6,0
dog,Labrador,61.8,11.1,38.2,0
cat,Siamese,186.7,29.0,38.5,0
dog,Poodle,79.0,12.3,38.2,0
cat,Persian,156.2,21.9,38.5,0
cat,Bengal,176.6,37.3,38.4,0
cat,Persian,121.3,24.9,38.3,0
dog,German Shepherd,78.0,25.9,38.3,0
cat,Persian,133.8,21.3,38.7,0
cat,Maine Coon,129.3,17.8,39.0,0
cat,Bengal,157.2,33.4,38.6,0
cat,Persian,209.5,22.0,38.1,0
dog,Labrador,82.2,13.7,37.7,0
dog,Poodle,85.3,19.9,38.4,0
cat,Persian,121.8,24.7,38.0,0
cat,Siamese,146.2,39.5,39.0,0
cat,Siamese,183.1,19.0,38.6,0
cat,Sphynx,127.3,21.8,38.0,0
cat,Bengal,218.0,32.9,38.9,0
dog,Bulldog,60.2,18.6,38.1,0
cat,Siamese,150.6,34.4,38.4,0
cat,Persian,195.8,33.3,39.9,3
cat,Persian,206.7,18.5,38.4,0
cat,Sphynx,129.6,24.5,38.3,0
cat,Persian,151.3,37.9,39.2,0
dog,German Shepherd,92.8,28.1,37.7,0
dog,Poodle,84.2,18.6,37.5,0
dog,German Shepherd,82.3,27.1,38.9,0
dog,Labrador,75.9,15.9,37.7,0
dog,Bulldog,65.6,14.4,38.4,0
dog,Siberian Husky,77.5,20.8,39.0,0
cat,Persian,360.0,35.5,38.9,1
dog,Siberian Husky,99.5,21.2,38.5,0
dog,Beagle,62.3,11.0,38.1,0
dog,Beagle,71.0,22.4,39.0,0
cat,Siamese,213.9,23.6,38.8,0
cat,Maine Coon,363.6,31.5,38.6,1
dog,German Shepherd,97.3,23.7,37.9,0
cat,Sphynx,199.8,34.7,38.6,0
dog,Poodle,64.2,23.8,39.0,0
dog,German Shepherd,91.7,28.1,39.0,0
dog,Labrador,61.3,21.4,38.6,0
dog,Bulldog,78.0,15.1,38.0,0
dog,Labrador,120.1,10.8,37.6,1
dog,Siberian Husky,93.1,24.6,39.0,0
cat,Siamese,169.3,29.7,38.2,0
cat,Sphynx,139.3,39.3,38.7,0
dog,Labrador,86.2,17.7,38.5,0
dog,German Shepherd,64.5,11.9,38.0,0
cat,Maine Coon,208.2,24.9,38.1,0
cat,Bengal,337.5,26.1,38.1,1
cat,Bengal,215.4,32.5,39.1,0
cat,Siamese,203.0,36.1,39.0,0
cat,Siamese,174.0,32.9,38.8,0
dog,Poodle,66.9,11.6,38.5,0
dog,Beagle,74.8,28.7,38.7,0
cat,Bengal,331.2,17.8,38.3,1
cat,Siamese,170.2,20.7,38.9,0
dog,Labrador,79.9,21.9,38.0,0
dog,Labrador,68.4,23.9,38.9,0
cat,Bengal,209.4,36.3,38.3,0
cat,Sphynx,142.2,19.5,38.7,0
dog,Siberian Husky,68.6,15.4,37.8,0
dog,Siberian Husky,80.0,22.0,37.6,0
cat,Maine Coon,149.1,39.4,38.5,0
cat,Persian,131.9,19.9,38.4,0
cat,Sphynx,180.7,20.5,38.8,0
cat,Maine Coon,134.7,23.8,38.5,0
cat,Persian,152.6,39.0,40.5,3
dog,Bulldog,73.4,16.6,37.5,0
dog,Beagle,93.2,22.1,37.9,0
dog,Poodle,64.8,24.7,38.3,0
dog,Beagle,60.8,20.0,38.4,0
cat,Siamese,135.9,34.8,38.8,0
cat,Sphynx,139.9,17.5,38.3,0
cat,Bengal,209.4,30.1,38.7,0
cat,Bengal,133.6,103.5,39.0,2
dog,Beagle,74.9,22.3,38.3,0
dog,Beagle,69.1,23.3,37.6,0
cat,Bengal,149.2,31.1,38.0,0
cat,Sphynx,172.0,25.6,38.6,0
cat,Siamese,180.7,35.4,38.9,0
cat,Persian,212.1,31.4,38.2,0
dog,Bulldog,79.4,10.3,38.1,0
dog,Beagle,89.3,16.0,37.8,0
cat,Persian,149.0,20.9,38.6,0
cat,Bengal,137.1,39.9,38.6,0
cat,Persian,182.1,20.3,40.4,3
cat,Bengal,193.6,16.2,38.6,0
dog,Beagle,99.2,27.6,38.4,0
cat,Maine Coon,160.5,17.0,38.3,0
cat,Bengal,148.7,119.6,39.0,2
dog,Poodle,87.9,17.5,38.9,0
cat,Maine Coon,149.6,23.8,39.2,0
dog,Siberian Husky,75.2,10.9,37.8,0
dog,German Shepherd,98.8,21.2,38.6,0
cat,Siamese,125.9,39.0,38.2,0
cat,Sphynx,125.3,23.0,38.4,0
dog,German Shepherd,73.5,19.8,38.0,0
cat,Sphynx,191.5,17.8,39.1,0
cat,Maine Coon,134.3,23.9,38.7,0
dog,Siberian Husky,94.3,16.2,38.5,0
dog,Siberian Husky,98.7,22.1,37.6,0
dog,German Shepherd,66.1,14.7,38.8,0
cat,Siamese,404.7,33.7,39.0,1
cat,Persian,215.7,32.0,38.5,0
dog,Bulldog,70.4,10.4,38.3,0
cat,Maine Coon,134.6,26.5,38.8,0
dog,German Shepherd,64.9,17.1,38.9,0
cat,Maine Coon,180.4,22.2,39.0,0
cat,Maine Coon,163.2,31.4,39.1,0
cat,Bengal,147.2,36.7,38.0,0
cat,Bengal,169.4,22.6,38.7,0
cat,Siamese,137.0,34.2,39.0,0
dog,Labrador,63.0,17.5,38.7,0
cat,Maine Coon,217.0,17.5,38.1,0
cat,Sphynx,189.9,17.6,38.5,0
dog,Poodle,80.8,29.5,38.9,0
dog,Labrador,61.9,22.2,37.8,0
dog,Labrador,149.3,25.2,38.6,1
cat,Persian,171.1,17.4,38.2,0
dog,Labrador,95.5,19.7,38.6,0
dog,Siberian Husky,62.3,18.2,38.4,0
cat,Persian,205.5,37.8,39.0,0
dog,Bulldog,142.4,23.5,37.9,1
cat,Persian,190.0,35.9,38.9,0
dog,Bulldog,62.8,17.9,37.8,0
cat,Siamese,207.6,36.5,39.1,0
cat,Siamese,209.8,23.6,39.2,0
dog,Bulldog,64.7,13.7,37.7,0
cat,Sphynx,127.5,29.9,38.3,0
cat,Maine Coon,216.6,39.4,38.0,0
cat,Sphynx,156.4,28.0,39.1,0
dog,Beagle,85.5,12.8,38.9,0
cat,Bengal,171.5,35.8,38.1,0
dog,Siberian Husky,63.5,18.3,38.6,0
dog,Siberian Husky,75.9,20.3,37.9,0
dog,Beagle,87.5,15.9,38.3,0
dog,Poodle,80.7,18.8,37.7,0
cat,Siamese,198.4,22.6,38.5,0
cat,Maine Coon,132.9,27.9,38.6,0
cat,Bengal,132.5,17.9,38.5,0
dog,Beagle,97.2,12.2,38.1,0
cat,Bengal,172.8,30.3,38.7,0
dog,Beagle,85.9,18.3,38.1,0
dog,Siberian Husky,92.4,12.2,37.9,0
cat,Bengal,208.5,25.7,39.0,0
cat,Siamese,144.7,21.8,39.1,0
cat,Bengal,211.3,16.7,38.4,0
cat,Siamese,157.4,31.9,38.8,0
dog,Bulldog,74.7,21.2,38.5,0
dog,Bulldog,66.1,28.3,37.6,0
dog,Bulldog,72.0,18.2,37.8,0
cat,Sphynx,201.1,35.9,38.7,0
dog,Labrador,74.7,21.8,38.3,0
cat,Persian,179.7,21.9,38.9,0
dog,Siberian Husky,60.5,10.3,38.7,0
dog,Labrador,75.7,12.5,38.9,0
cat,Persian,213.5,21.7,38.2,0
cat,Bengal,204.0,35.9,38.4,0
cat,Sphynx,123.8,19.6,38.2,0
cat,Siamese,177.3,20.3,39.2,0
cat,Persian,184.2,38.8,38.2,0
dog,Siberian Husky,64.2,12.6,38.3,0
dog,Beagle,61.7,22.7,37.9,0
dog,Siberian Husky,78.9,28.2,38.0,0
cat,Sphynx,199.3,32.9,39.0,0
cat,Persian,219.0,29.4,38.0,0
dog,Poodle,76.6,25.4,37.6,0
cat,Bengal,175.3,37.0,38.6,0
dog,Bulldog,92.9,26.2,38.8,0
dog,Beagle,74.6,24.8,38.5,0
cat,Bengal,126.2,16.8,38.9,0
dog,Poodle,92.0,19.9,37.7,0
cat,Bengal,129.0,21.2,38.9,0
dog,German Shepherd,65.4,13.0,38.7,0
cat,Bengal,166.5,18.1,38.1,0
dog,Labrador,76.4,74.0,37.7,2
dog,Beagle,88.5,13.9,38.2,0
dog,Beagle,88.1,10.4,38.4,0
dog,Poodle,98.9,10.8,38.0,0
dog,Labrador,79.2,16.3,38.4,0
dog,Beagle,92.6,29.7,38.9,0
cat,Persian,200.9,35.7,40.7,3
dog,German Shepherd,83.8,48.7,37.7,2
dog,Bulldog,64.2,23.9,38.3,0
cat,Sphynx,172.2,19.3,38.2,0
dog,Siberian Husky,84.2,21.5,38.3,0
dog,Bulldog,85.2,19.8,38.8,0
dog,German Shepherd,92.9,27.1,38.1,0
cat,Siamese,201.0,23.2,38.2,0
cat,Bengal,127.7,31.9,39.1,0
dog,Poodle,92.9,59.4,38.6,2
dog,Beagle,74.0,11.7,38.6,0
dog,German Shepherd,79.8,19.6,38.4,0
cat,Sphynx,140.8,19.0,40.2,3
dog,Bulldog,83.4,15.3,37.5,0
dog,German Shepherd,83.1,25.8,38.0,0
dog,Poodle,92.9,23.6,38.7,0
dog,Beagle,69.9,16.6,38.2,0
cat,Siamese,139.8,26.3,38.6,0
dog,Beagle,90.3,14.5,37.6,0
dog,Bulldog,92.2,12.7,37.6,0
dog,Poodle,88.6,28.3,38.6,0
cat,Siamese,147.7,38.1,38.9,0
cat,Maine Coon,354.9,21.3,38.9,1
dog,German Shepherd,99.6,29.0,37.6,0
cat,Bengal,184.9,23.4,38.4,0
dog,Labrador,83.4,12.7,38.2,0
cat,Siamese,142.8,30.9,38.0,0
cat,Maine Coon,203.2,27.1,38.9,0
dog,Bulldog,88.5,17.7,38.4,0
dog,Bulldog,86.5,26.8,38.3,0
dog,Beagle,71.4,17.3,38.2,0
dog,Beagle,64.9,27.3,38.3,0
cat,Sphynx,164.7,34.3,38.8,0
cat,Siamese,136.0,16.2,38.5,0
cat,Sphynx,139.5,24.8,38.3,0
cat,Sphynx,201.4,28.4,39.1,0
dog,Poodle,81.8,13.1,37.9,0
dog,Labrador,64.5,22.2,38.4,0
cat,Persian,148.5,31.5,38.2,0
dog,Bulldog,71.6,21.5,37.6,0
cat,Bengal,161.1,16.6,38.8,0
cat,Bengal,203.1,39.1,39.1,0
cat,Maine Coon,210.9,27.7,38.5,0
cat,Sphynx,149.3,29.0,38.4,0
cat,Persian,145.4,37.4,39.2,0
cat,Sphynx,196.2,32.3,38.7,0
dog,Labrador,83.1,22.1,38.1,0
dog,Poodle,62.6,10.9,38.4,0
dog,Beagle,65.5,28.8,38.0,0
cat,Maine Coon,152.5,30.9,38.1,0
dog,Poodle,84.4,21.3,38.1,0
cat,Maine Coon,151.0,23.1,38.4,0
cat,Siamese,121.1,21.5,40.5,3
cat,Maine Coon,125.6,35.2,38.3,0
cat,Persian,195.9,35.2,39.1,0
dog,Labrador,95.8,12.1,38.5,0
cat,Maine Coon,143.8,36.4,38.7,0
cat,Siamese,134.8,32.3,38.1,0
